municipality_id,batch_id,seed_url_attempted,final_url_fetched,fallback_used,http_status,redirect_count,content_type,page_title,response_text_length,extracted_link_count,candidate_service_link_count,candidate_directory_link_count,contact_rows_extracted,detected_block_signal,detected_js_shell_signal,diagnostic_class
ct_farmington,batch_granicus_vendor_probe,https://www.farmington-ct.org/,https://www.farmington-ct.org/,1,403,0,text/html,,0,0,0,0,0,0,0,blocked_or_forbidden
ct_glastonbury,batch_granicus_vendor_probe,https://www.glastonburyct.gov/,https://www.glastonburyct.gov/,1,403,0,text/html,,0,0,0,0,0,0,0,blocked_or_forbidden
ct_hartford,batch_granicus_vendor_probe,https://www.hartfordct.gov/Home,https://www.hartfordct.gov/Home,1,403,0,text/html,,0,0,0,0,0,0,0,blocked_or_forbidden
ct_manchester,batch_granicus_vendor_probe,https://www.manchesterct.gov/Home,https://www.manchesterct.gov/Home,1,403,0,text/html,,0,0,0,0,0,0,0,blocked_or_forbidden
ct_new_fairfield,batch_granicus_vendor_probe,https://www.newfairfield.org/,https://www.newfairfield.org/,1,403,0,text/html,,0,0,0,0,0,0,0,blocked_or_forbidden
ct_new_haven,batch_granicus_vendor_probe,https://www.newhavenct.gov/,https://www.newhavenct.gov/,1,403,0,text/html,,0,0,0,0,0,0,0,blocked_or_forbidden
ct_stamford,batch_granicus_vendor_probe,https://www.stamfordct.gov/,https://www.stamfordct.gov/,1,403,0,text/html,,0,0,0,0,0,0,0,blocked_or_forbidden
ct_weston,batch_granicus_vendor_probe,https://www.westonct.gov/,https://www.westonct.gov/,1,403,0,text/html,,0,0,0,0,0,0,0,blocked_or_forbidden
ct_westport,batch_granicus_vendor_probe,https://www.westportct.gov/,https://www.westportct.gov/,1,403,0,text/html,,0,0,0,0,0,0,0,blocked_or_forbidden
